order_id,customer_id,product_id,session_id,order_date,quantity,unit_selling_price,total_amount,order_status
ORD_000067,CUST_00618,PROD_0006,NULL,2023-11-24,3,799.99,2400,Cancelled
ORD_001032,CUST_00809,PROD_0014,SESS_001217,2023-02-09,1,1249,1249,Cancelled
ORD_000617,CUST_00472,PROD_0025,SESS_001824,2023-10-05,1,3299,3299,Cancelled
ORD_001119,CUST_00409,PROD_0018,SESS_001318,2023-10-24,3,429,1287,Completed
ORD_000938,CUST_00105,PROD_0011,SESS_001341,2023-03-27,1,1499,1499,Completed
ORD_002573,CUST_999998,PROD_0006,SESS_002467,NULL,3,799.99,2400,Processing
ORD_000623,CUST_00814,PROD_0009,SESS_003819,2023-02-26,3,3499,10497,Cancelled
ORD_001682,CUST_00881,PROD_0001,SESS_000207,2023-04-10,1,1199,1199,Processing
ORD_003104,CUST_00903,PROD_0039,SESS_001319,2023-11-27,4,229,916,Completed
ORD_003346,CUST_00519,PROD_0010,SESS_004531,2023-01-22,3,1299,3897,Cancelled
ORD_002295,CUST_00510,PROD_0032,NULL,2023-06-30,4,129,516,Completed
ORD_001093,CUST_00556,PROD_0022,NULL,2023-10-30,2,349.99,700,Cancelled
ORD_003140,CUST_00964,PROD_0019,SESS_002683,2023-03-10,1,249,249,Completed
ORD_000143,CUST_00353,PROD_0029,SESS_003466,2023-12-04,5,3996.95,19985,Cancelled
ORD_000272,CUST_00622,PROD_0008,SESS_000102,2023-09-04,5,699,3495,Completed
ORD_001412,CUST_00610,PROD_0028,SESS_004217,2023-08-18,5,2499,12495,Cancelled
ORD_002202,CUST_00300,PROD_0037,SESS_001018,2023-10-05,1,499.99,500,Completed
ORD_001161,CUST_00010,PROD_0008,SESS_001583,2023-08-21,5,699,3495,Cancelled
ORD_002669,CUST_00846,PROD_0033,SESS_004609,2023-04-28,5,799,3995,Cancelled
ORD_002754,CUST_00614,PROD_0038,SESS_002078,2023-05-11,2,499.99,1000,Cancelled
ORD_000191,CUST_00158,PROD_0040,SESS_004380,2023-02-15,4,199.99,800,Refunded
ORD_000516,CUST_00120,PROD_0014,SESS_000807,2023-07-05,4,1249,4996,Cancelled
ORD_002923,CUST_00999,PROD_0031,SESS_000755,2023-01-25,2,399.99,800,Completed
ORD_000479,CUST_00797,PROD_0008,SESS_002845,2023-11-09,3,699,2097,Cancelled
ORD_001353,CUST_00258,PROD_0031,SESS_000256,2023-03-17,2,399.99,800,Completed
ORD_003083,CUST_00911,PROD_0008,SESS_003697,2023-10-31,5,699,3495,Processing
ORD_001780,CUST_00074,PROD_0028,SESS_002936,2023-06-24,4,2499,9996,Completed
ORD_002648,CUST_00084,PROD_0002,SESS_002409,2023-03-06,5,799,3995,Refunded
ORD_000956,CUST_00551,PROD_0019,SESS_000570,2023-08-13,2,249,498,Processing
ORD_003499,CUST_00020,PROD_0024,SESS_004223,2023-11-26,3,2499.99,7500,Completed
ORD_002041,CUST_999991,PROD_0004,NULL,2023-12-16,1,1799.99,1800,Processing
ORD_003041,CUST_00087,PROD_0014,SESS_002606,2023-03-09,1,1249,1249,Processing
ORD_001034,CUST_00516,PROD_0012,SESS_000618,2023-11-21,5,1399.5,6998,Processing
ORD_001002,CUST_00190,PROD_0033,SESS_001426,2023-04-06,2,799,1598,Completed
ORD_002335,CUST_00509,PROD_0032,NULL,2023-10-11,1,129,129,Processing
ORD_002599,CUST_00148,PROD_0038,SESS_004145,2023-07-30,4,499.99,2000,Cancelled
ORD_003115,CUST_00900,PROD_0021,SESS_002546,2023-04-02,2,229.99,460,Refunded
ORD_002096,CUST_00688,PROD_0032,SESS_004062,2023-06-06,5,129,645,Refunded
ORD_003349,CUST_00961,PROD_0040,SESS_000214,2023-12-03,2,199.99,400,Cancelled
ORD_003128,CUST_00190,PROD_0015,SESS_002125,2023-07-04,1,2699.99,2700,Cancelled
ORD_002069,CUST_00263,PROD_0006,SESS_000821,2023-08-31,5,799.99,4000,Cancelled
ORD_003495,CUST_00347,PROD_0005,SESS_001910,2023-11-22,5,999,4995,Refunded
ORD_002735,CUST_00536,PROD_0038,NULL,2023-08-30,2,499.99,1000,Refunded
ORD_001426,CUST_00457,PROD_0011,NULL,2023-06-30,2,1499,2998,Processing
ORD_002813,CUST_00891,PROD_0021,SESS_001320,2023-01-26,1,229.99,230,Cancelled
ORD_001872,CUST_00721,PROD_0001,SESS_003578,2023-03-08,2,1199,2398,Cancelled
ORD_000481,CUST_00181,PROD_0013,NULL,2023-06-03,2,1599.99,3200,Cancelled
ORD_001665,CUST_00614,PROD_0028,NULL,2023-11-11,3,2499,7497,Cancelled
ORD_001523,CUST_00270,PROD_0038,SESS_002303,NULL,1,499.99,500,Completed
ORD_000528,CUST_00045,PROD_0030,SESS_002531,2023-01-09,3,759,2277,Completed
ORD_001943,CUST_00760,PROD_0014,SESS_000635,2023-10-13,2,1249,2498,Cancelled
ORD_003480,CUST_00188,PROD_0036,SESS_002943,2023-10-19,3,199.99,600,Processing
ORD_000221,CUST_00833,PROD_0014,NULL,2023-11-28,2,1249,2498,Processing
ORD_001762,CUST_00868,PROD_0015,SESS_004341,2023-11-09,2,2699.99,5400,Refunded
ORD_001936,CUST_00915,PROD_0020,SESS_000689,2023-09-03,5,349.95,1750,Completed
ORD_000345,CUST_00348,PROD_0008,SESS_002863,2023-01-15,2,699,1398,Completed
ORD_003050,CUST_00761,PROD_0029,SESS_002184,2023-06-20,2,3996.95,7994,Completed
ORD_002871,CUST_00084,PROD_0017,SESS_004766,2023-11-29,1,398,398,Cancelled
ORD_000153,CUST_00701,PROD_0020,SESS_001000,2023-02-27,1,349.95,350,Processing
ORD_002020,CUST_00951,PROD_0034,SESS_003638,2023-01-30,5,899.99,4500,Completed
ORD_002915,CUST_00971,PROD_0041,SESS_003853,2023-06-01,1,799,799,Completed
ORD_001059,CUST_00924,PROD_0041,SESS_000421,2023-05-21,4,799,3196,Processing
ORD_001773,CUST_00321,PROD_0016,NULL,2023-02-04,4,1450,5800,Refunded
ORD_002392,CUST_00106,PROD_0029,SESS_000015,2023-06-10,4,3996.95,15988,Completed
ORD_003163,CUST_00546,PROD_0035,SESS_004186,2023-08-09,3,399.99,1200,Cancelled
ORD_001265,CUST_00910,PROD_0027,SESS_004858,2023-07-10,5,2498,12490,Completed
ORD_001984,CUST_00203,PROD_0016,SESS_004676,2023-09-19,4,1450,5800,Cancelled
ORD_000146,CUST_00607,PROD_0008,SESS_003613,2023-06-16,3,699,2097,Cancelled
ORD_001555,CUST_00392,PROD_0013,SESS_002383,2023-06-09,2,1599.99,3200,Completed
ORD_001249,CUST_00126,PROD_0019,SESS_004968,2023-10-03,2,249,498,Completed
ORD_003261,CUST_00293,PROD_0036,SESS_004643,2023-03-29,1,199.99,200,Completed
ORD_001527,CUST_00636,PROD_0025,SESS_002869,2023-11-26,3,3299,9897,Processing
ORD_000771,CUST_00084,PROD_0033,SESS_000562,NULL,2,799,1598,Refunded
ORD_002826,CUST_999999,PROD_0021,SESS_000048,2023-12-01,5,229.99,1150,Cancelled
ORD_001678,CUST_00306,PROD_0033,SESS_000544,2023-09-12,3,799,2397,Completed
ORD_003133,CUST_00881,PROD_0038,SESS_003563,2024-01-01,4,499.99,2000,Refunded
ORD_000902,CUST_00147,PROD_0037,SESS_004124,2023-05-17,2,499.99,1000,Completed
ORD_002598,CUST_00845,PROD_0033,NULL,2023-09-18,1,799,799,Completed
ORD_002297,CUST_00761,PROD_0037,SESS_003977,2023-03-28,4,499.99,2000,Cancelled
ORD_002975,CUST_00366,PROD_0025,SESS_002856,2023-05-09,2,3299,6598,Completed
ORD_000297,CUST_00192,PROD_0008,SESS_004655,2023-04-19,4,699,2796,Refunded
ORD_001522,CUST_00612,PROD_0036,SESS_003753,2023-12-23,2,199.99,400,Refunded
ORD_000058,CUST_00110,PROD_0035,SESS_001573,2023-07-28,2,399.99,800,Completed
ORD_001561,CUST_00177,PROD_0003,SESS_004764,2023-08-22,1,1299.99,1300,Completed
ORD_003248,CUST_00144,PROD_0039,SESS_003818,2023-09-16,2,229,458,Cancelled
ORD_000028,CUST_00229,PROD_0039,SESS_004033,2023-12-13,2,229,458,Completed
ORD_001628,CUST_00078,PROD_0027,NULL,2023-05-16,4,2498,9992,Cancelled
ORD_002677,CUST_00722,PROD_0024,SESS_000923,2023-01-06,5,2499.99,12500,Cancelled
ORD_002149,CUST_00106,PROD_0014,SESS_001579,2023-01-28,4,1249,4996,Processing
ORD_002391,CUST_00923,PROD_0026,NULL,2023-03-23,4,599,2396,Completed
ORD_002799,CUST_00474,PROD_0031,SESS_003697,2023-06-07,4,399.99,1600,Refunded
ORD_002160,CUST_00962,PROD_0021,SESS_001612,2023-04-18,1,229.99,230,Completed
ORD_000296,CUST_00951,PROD_0008,NULL,2023-11-24,3,699,2097,Cancelled
ORD_002581,CUST_00145,PROD_0018,SESS_004275,2023-06-20,3,429,1287,Cancelled
ORD_003272,CUST_00426,PROD_0008,SESS_002169,2023-08-18,5,699,3495,Cancelled
ORD_003425,CUST_00337,PROD_0012,SESS_000681,2023-11-29,5,1399.5,6998,Refunded
ORD_000649,CUST_00766,PROD_0007,SESS_002223,2023-10-20,2,2498,4996,Cancelled
ORD_001371,CUST_00737,PROD_0022,SESS_002641,2023-02-02,2,349.99,700,Completed
ORD_002694,CUST_00901,PROD_0043,SESS_004351,2023-06-13,3,2199,6597,Completed
ORD_002395,CUST_00108,PROD_0041,SESS_003486,2023-07-07,1,799,799,Refunded
ORD_002388,CUST_999999,PROD_0019,SESS_001576,2023-12-27,3,249,747,Completed
ORD_001456,CUST_00889,PROD_0040,SESS_000712,2023-11-30,2,199.99,400,Refunded
ORD_001074,CUST_00418,PROD_0006,SESS_002211,2023-06-26,1,799.99,800,Completed
ORD_002993,CUST_00129,PROD_0016,SESS_000640,2023-07-25,5,1450,7250,Cancelled
ORD_000682,CUST_999997,PROD_0018,SESS_001161,2023-05-04,2,429,858,Cancelled
ORD_000435,CUST_00168,PROD_0006,SESS_001718,2023-05-28,2,799.99,1600,Completed
ORD_000680,CUST_00340,PROD_0037,SESS_001165,2023-04-04,3,499.99,1500,Cancelled
ORD_001327,CUST_00613,PROD_0003,SESS_001300,2023-09-04,5,1299.99,6500,Completed
ORD_001490,CUST_00163,PROD_0006,SESS_002765,2023-09-01,4,799.99,3200,Processing
ORD_000813,CUST_999993,PROD_0022,SESS_003352,2023-02-18,4,349.99,1400,Cancelled
ORD_001883,CUST_00876,PROD_0039,SESS_001944,2023-09-18,4,229,916,Completed
ORD_003364,CUST_00084,PROD_0005,SESS_002405,2023-01-31,3,999,2997,Cancelled
ORD_002663,CUST_00600,PROD_0023,SESS_003056,2023-05-08,2,1699.99,3400,Refunded
ORD_003120,CUST_00699,PROD_0026,SESS_000563,2023-08-18,4,599,2396,Cancelled
ORD_001941,CUST_00865,PROD_0004,SESS_004433,2023-11-22,3,1799.99,5400,Cancelled
ORD_003239,CUST_00765,PROD_0034,SESS_003232,2023-08-22,4,899.99,3600,Refunded
ORD_001613,CUST_00503,PROD_0041,SESS_004576,2023-06-22,2,799,1598,Cancelled
ORD_001182,CUST_00903,PROD_0015,SESS_002488,2023-12-15,4,2699.99,10800,Cancelled
ORD_001376,CUST_00631,PROD_0042,SESS_000696,2023-10-31,1,749.99,750,Completed
ORD_000919,CUST_00322,PROD_0025,SESS_002183,2023-04-11,3,3299,9897,Processing
ORD_000627,CUST_00014,PROD_0033,SESS_003858,2023-10-04,5,799,3995,Processing
ORD_003298,CUST_00888,PROD_0042,SESS_001246,2023-01-29,2,749.99,1500,Processing
ORD_001670,CUST_00359,PROD_0037,SESS_000121,2023-05-25,4,499.99,2000,Refunded
ORD_002113,CUST_00209,PROD_0035,SESS_003567,2023-05-30,5,399.99,2000,Cancelled
ORD_003185,CUST_00087,PROD_0025,SESS_001388,2023-12-15,5,3299,16495,Processing
ORD_002811,CUST_00912,PROD_0010,SESS_001157,2024-01-01,4,1299,5196,Completed
ORD_001768,CUST_00006,PROD_0027,SESS_004044,2023-09-12,3,2498,7494,Completed
ORD_002262,CUST_00473,PROD_0033,SESS_000355,2023-05-15,5,799,3995,Processing
ORD_001463,CUST_00737,PROD_0011,SESS_003247,2023-04-08,1,1499,1499,Completed
ORD_002284,CUST_00385,PROD_0042,SESS_003273,2023-10-01,3,749.99,2250,Cancelled
ORD_003105,CUST_00707,PROD_0014,SESS_000765,2023-03-09,1,1249,1249,Cancelled
ORD_003379,CUST_00961,PROD_0029,SESS_004584,2023-06-15,4,3996.95,15988,Cancelled
ORD_000419,CUST_00044,PROD_0021,NULL,2023-06-29,1,229.99,230,Refunded
ORD_002588,CUST_00329,PROD_0004,SESS_003037,2023-06-22,3,1799.99,5400,Processing
ORD_002710,CUST_00112,PROD_0039,SESS_001845,2023-03-08,2,229,458,Completed
ORD_002358,CUST_00863,PROD_0004,SESS_001807,2023-01-12,5,1799.99,9000,Refunded
ORD_001020,CUST_00621,PROD_0008,SESS_002208,2023-01-28,5,699,3495,Refunded
ORD_001367,CUST_00024,PROD_0029,SESS_004990,2023-05-26,3,3996.95,11991,Cancelled
ORD_000294,CUST_00310,PROD_0011,SESS_000241,2023-04-16,3,1499,4497,Completed
ORD_002640,CUST_00172,PROD_0038,SESS_001724,2023-09-03,5,499.99,2500,Cancelled
ORD_001192,CUST_00525,PROD_0042,SESS_002958,2023-03-21,3,749.99,2250,Completed
ORD_001507,CUST_00371,PROD_0043,SESS_000150,2023-11-19,3,2199,6597,Refunded
ORD_000127,CUST_00927,PROD_0025,SESS_004440,2023-06-12,4,3299,13196,Processing
ORD_001634,CUST_00936,PROD_0013,SESS_002065,2023-05-21,5,1599.99,8000,Cancelled
ORD_001635,CUST_00108,PROD_0019,SESS_000448,2023-09-30,1,249,249,Completed
ORD_003416,CUST_00146,PROD_0011,SESS_001772,2023-10-12,3,1499,4497,Cancelled
ORD_001201,CUST_00583,PROD_0026,SESS_002141,2023-05-20,3,599,1797,Completed
ORD_003030,CUST_00245,PROD_0002,SESS_001604,2023-12-17,4,799,3196,Refunded
ORD_003485,CUST_00624,PROD_0027,NULL,2023-08-01,3,2498,7494,Completed
ORD_001564,CUST_00043,PROD_0016,SESS_000910,2023-03-12,2,1450,2900,Cancelled
ORD_001313,CUST_00775,PROD_0036,SESS_004572,2023-05-06,4,199.99,800,Processing
ORD_000699,CUST_00728,PROD_0010,SESS_000938,2023-11-16,3,1299,3897,Refunded
ORD_001980,CUST_00780,PROD_0023,SESS_000150,2023-08-09,4,1699.99,6800,Completed
ORD_001884,CUST_00437,PROD_0034,NULL,2023-07-28,5,899.99,4500,Refunded
ORD_000439,CUST_00561,PROD_0029,SESS_000653,2023-02-17,5,3996.95,19985,Cancelled
ORD_002124,CUST_00123,PROD_0018,NULL,2023-07-08,1,429,429,Cancelled
ORD_003468,CUST_00249,PROD_0018,NULL,2023-04-14,3,429,1287,Completed
ORD_002774,CUST_999994,PROD_0007,SESS_004958,2023-01-15,1,2498,2498,Cancelled
ORD_000563,CUST_00606,PROD_0024,NULL,2023-04-22,1,2499.99,2500,Cancelled
ORD_000705,CUST_00254,PROD_0016,NULL,2023-12-23,3,1450,4350,Cancelled
ORD_002281,CUST_00126,PROD_0036,SESS_001657,2023-12-19,3,199.99,600,Refunded
ORD_003322,CUST_00510,PROD_0035,SESS_002505,2023-05-11,4,399.99,1600,Completed
ORD_002916,CUST_00976,PROD_0037,SESS_004848,2023-09-13,4,499.99,2000,Completed
ORD_002605,CUST_00159,PROD_0027,SESS_004752,2023-11-20,1,2498,2498,Cancelled
ORD_000374,CUST_00247,PROD_0038,NULL,2023-05-26,4,499.99,2000,Refunded
ORD_001038,CUST_00347,PROD_0014,NULL,2023-01-08,2,1249,2498,Cancelled
ORD_002798,CUST_00985,PROD_0036,NULL,2023-04-20,3,199.99,600,Completed
ORD_002586,CUST_00688,PROD_0034,SESS_000360,2023-09-26,2,899.99,1800,Refunded
ORD_001333,CUST_999993,PROD_0002,SESS_004202,2023-04-26,5,799,3995,Refunded
ORD_000999,CUST_00396,PROD_0023,SESS_004895,2023-06-10,5,1699.99,8500,Refunded
ORD_002943,CUST_00594,PROD_0006,NULL,2023-03-12,1,799.99,800,Cancelled
ORD_003451,CUST_00700,PROD_0013,NULL,2023-08-13,3,1599.99,4800,Cancelled
ORD_001785,CUST_00636,PROD_0035,SESS_001363,2023-05-08,5,399.99,2000,Cancelled
ORD_001138,CUST_999995,PROD_0014,NULL,2023-12-21,2,1249,2498,Processing
ORD_000495,CUST_00501,PROD_0041,SESS_000176,2023-02-24,4,799,3196,Completed
ORD_003353,CUST_00748,PROD_0037,SESS_004870,2023-12-15,1,499.99,500,Cancelled
ORD_001855,CUST_00848,PROD_0027,SESS_001757,2023-02-25,1,2498,2498,Cancelled
ORD_002935,CUST_00825,PROD_0033,SESS_003813,2023-05-15,4,799,3196,Refunded
ORD_002861,CUST_00927,PROD_0009,SESS_004052,2023-02-09,2,3499,6998,Cancelled
ORD_002039,CUST_00743,PROD_0008,SESS_002149,2023-07-02,2,699,1398,Processing
ORD_003039,CUST_00144,PROD_0015,SESS_000287,2023-06-25,1,2699.99,2700,Cancelled
ORD_000367,CUST_00327,PROD_0004,SESS_004599,2023-04-19,2,1799.99,3600,Completed
ORD_000850,CUST_00997,PROD_0024,SESS_001570,2023-12-31,2,2499.99,5000,Refunded
ORD_001142,CUST_00433,PROD_0033,SESS_001777,2023-09-07,4,799,3196,Completed
ORD_003301,CUST_00114,PROD_0010,SESS_003272,2023-02-04,4,1299,5196,Cancelled
ORD_003124,CUST_00599,PROD_0033,SESS_004274,2023-08-12,5,799,3995,Cancelled
ORD_002654,CUST_00997,PROD_0025,NULL,2023-07-29,2,3299,6598,Completed
ORD_001816,CUST_00914,PROD_0013,SESS_000166,2023-06-20,1,1599.99,1600,Cancelled
ORD_002000,CUST_00858,PROD_0020,SESS_002959,2023-12-07,1,349.95,350,Cancelled
ORD_001542,CUST_00924,PROD_0039,SESS_003672,2023-06-29,1,229,229,Refunded
ORD_002939,CUST_00601,PROD_0013,SESS_002747,2023-03-10,5,1599.99,8000,Completed
ORD_000323,CUST_00899,PROD_0024,SESS_000686,2023-08-09,1,2499.99,2500,Completed
ORD_002032,CUST_00075,PROD_0030,SESS_004261,2023-04-26,5,759,3795,Completed
ORD_000994,CUST_00549,PROD_0015,SESS_002486,2023-07-17,2,2699.99,5400,Refunded
ORD_001273,CUST_00271,PROD_0012,SESS_001726,2023-06-24,5,1399.5,6998,Cancelled
ORD_000814,CUST_00884,PROD_0039,SESS_003201,2023-04-08,3,229,687,Cancelled
ORD_002529,CUST_00611,PROD_0014,SESS_001699,2023-05-28,3,1249,3747,Cancelled
ORD_002780,CUST_00373,PROD_0031,NULL,2023-11-06,2,399.99,800,Completed
ORD_002280,CUST_00659,PROD_0007,NULL,2023-07-31,2,2498,4996,Processing
ORD_002185,CUST_00492,PROD_0024,SESS_001087,2023-04-29,5,2499.99,12500,Processing
ORD_000111,CUST_00814,PROD_0014,SESS_000918,2023-05-25,2,1249,2498,Cancelled
ORD_001696,CUST_00456,PROD_0019,SESS_000424,2023-07-29,2,249,498,Cancelled
ORD_001179,CUST_00807,PROD_0042,SESS_001172,2023-08-14,3,749.99,2250,Completed
ORD_001080,CUST_00018,PROD_0009,SESS_002899,2023-09-01,4,3499,13996,Processing
ORD_002227,CUST_00133,PROD_0001,SESS_004773,2023-09-14,4,1199,4796,Completed
ORD_003086,CUST_00097,PROD_0033,NULL,2023-07-30,4,799,3196,Cancelled
ORD_001343,CUST_00937,PROD_0006,SESS_002991,2023-09-05,5,799.99,4000,Cancelled
ORD_002706,CUST_00102,PROD_0028,SESS_002358,2023-07-21,5,2499,12495,Completed
ORD_001820,CUST_00334,PROD_0020,SESS_003067,2023-07-13,4,349.95,1400,Processing
ORD_003283,CUST_00157,PROD_0009,NULL,2023-09-21,5,3499,17495,Completed
ORD_001165,CUST_00475,PROD_0011,SESS_003020,2023-04-25,4,1499,5996,Refunded
ORD_003034,CUST_00123,PROD_0016,SESS_001903,2023-04-19,1,1450,1450,Cancelled
ORD_001451,CUST_00633,PROD_0024,SESS_004966,2023-04-01,4,2499.99,10000,Completed
ORD_002031,CUST_999994,PROD_0014,SESS_002249,2023-03-22,3,1249,3747,Cancelled
ORD_000134,CUST_00046,PROD_0011,SESS_002926,2023-01-10,2,1499,2998,Completed
ORD_002219,CUST_999996,PROD_0025,SESS_000108,2023-12-02,1,3299,3299,Completed
ORD_000420,CUST_00512,PROD_0039,SESS_001689,2023-06-04,3,229,687,Refunded
ORD_001392,CUST_00559,PROD_0004,SESS_003858,2023-01-12,4,1799.99,7200,Refunded
ORD_001518,CUST_00737,PROD_0015,SESS_001049,2023-02-25,5,2699.99,13500,Processing
ORD_001690,CUST_00523,PROD_0009,SESS_003745,2023-05-04,1,3499,3499,Cancelled
ORD_001724,CUST_00390,PROD_0038,SESS_004494,2023-04-08,4,499.99,2000,Completed
ORD_003356,CUST_00870,PROD_0003,SESS_004657,2023-08-12,4,1299.99,5200,Refunded
ORD_003414,CUST_00982,PROD_0023,SESS_000549,NULL,1,1699.99,1700,Cancelled
ORD_003021,CUST_00849,PROD_0024,SESS_004028,2023-02-27,4,2499.99,10000,Completed
ORD_001646,CUST_00055,PROD_0035,SESS_003928,2023-12-22,1,399.99,400,Refunded
ORD_001232,CUST_00414,PROD_0038,NULL,2023-04-08,2,499.99,1000,Cancelled
ORD_001515,CUST_00345,PROD_0010,SESS_001099,2023-08-19,1,1299,1299,Cancelled
ORD_002314,CUST_00952,PROD_0007,SESS_001041,2023-01-02,4,2498,9992,Cancelled
ORD_002049,CUST_00509,PROD_0007,SESS_003846,2023-04-28,3,2498,7494,Cancelled
ORD_001452,CUST_00277,PROD_0030,SESS_002240,2023-06-06,4,759,3036,Refunded
ORD_002021,CUST_999997,PROD_0038,NULL,2023-01-17,3,499.99,1500,Refunded
ORD_002161,CUST_00577,PROD_0009,SESS_004101,2023-01-20,5,3499,17495,Cancelled
ORD_001814,CUST_00944,PROD_0022,SESS_000189,2023-08-22,2,349.99,700,Cancelled
ORD_000226,CUST_00705,PROD_0016,SESS_000873,2023-10-14,4,1450,5800,Cancelled
ORD_001638,CUST_00456,PROD_0030,SESS_004477,2023-10-08,1,759,759,Cancelled
ORD_002063,CUST_00368,PROD_0020,SESS_002080,2023-12-15,5,349.95,1750,Cancelled
ORD_002375,CUST_00473,PROD_0027,SESS_004101,2023-09-20,1,2498,2498,Processing
ORD_001017,CUST_999999,PROD_0002,SESS_004491,2023-01-14,4,799,3196,Completed
ORD_003113,CUST_00128,PROD_0003,SESS_002567,2023-02-09,4,1299.99,5200,Completed
ORD_002057,CUST_00941,PROD_0015,SESS_003085,2023-09-16,5,2699.99,13500,Cancelled
ORD_001160,CUST_00883,PROD_0032,SESS_004841,2023-12-12,2,129,258,Refunded
ORD_000557,CUST_00360,PROD_0008,SESS_003706,2023-06-25,3,699,2097,Cancelled
ORD_000451,CUST_00169,PROD_0016,SESS_001282,2023-10-29,4,1450,5800,Processing
ORD_000597,CUST_00555,PROD_0027,SESS_001345,2023-04-20,2,2498,4996,Cancelled
ORD_001715,CUST_00500,PROD_0007,SESS_001361,2023-04-04,5,2498,12490,Completed
ORD_000175,CUST_00505,PROD_0027,SESS_004010,2023-11-23,2,2498,4996,Refunded
ORD_000340,CUST_00944,PROD_0019,NULL,2023-12-24,5,249,1245,Cancelled
ORD_002170,CUST_00671,PROD_0010,SESS_002927,2023-07-29,3,1299,3897,Cancelled
ORD_002568,CUST_00811,PROD_0014,SESS_003971,2023-08-02,5,1249,6245,Processing
ORD_000904,CUST_00515,PROD_0014,SESS_002453,NULL,4,1249,4996,Refunded
ORD_000589,CUST_00563,PROD_0020,NULL,2023-04-13,3,349.95,1050,Completed
ORD_002671,CUST_00238,PROD_0001,SESS_000016,2023-05-30,3,1199,3597,Processing
ORD_001420,CUST_00567,PROD_0024,SESS_002375,2023-04-30,2,2499.99,5000,Completed
ORD_000029,CUST_00485,PROD_0012,SESS_000745,2023-09-12,3,1399.5,4198,Processing
ORD_002396,CUST_00143,PROD_0008,SESS_003018,2023-04-24,4,699,2796,Completed
ORD_003380,CUST_00655,PROD_0015,SESS_002104,2023-10-30,4,2699.99,10800,Processing
ORD_003441,CUST_00439,PROD_0036,SESS_003756,2023-09-09,3,199.99,600,Completed
ORD_001411,CUST_00321,PROD_0036,SESS_004142,2023-08-10,4,199.99,800,Completed
ORD_002171,CUST_00990,PROD_0024,SESS_002581,2023-01-11,5,2499.99,12500,Cancelled
ORD_000925,CUST_00111,PROD_0017,SESS_003615,2023-11-19,4,398,1592,Processing
ORD_000890,CUST_00272,PROD_0021,SESS_004680,2023-08-10,4,229.99,920,Refunded
ORD_001354,CUST_999992,PROD_0004,SESS_002702,2023-04-09,3,1799.99,5400,Processing
ORD_003411,CUST_00798,PROD_0043,SESS_001822,2023-05-14,4,2199,8796,Cancelled
ORD_001578,CUST_00374,PROD_0004,SESS_001782,2023-12-16,2,1799.99,3600,Completed
ORD_002245,CUST_00402,PROD_0010,SESS_000719,2023-09-05,1,1299,1299,Cancelled
ORD_002775,CUST_00339,PROD_0024,NULL,2023-06-14,1,2499.99,2500,Processing
ORD_002464,CUST_00583,PROD_0027,SESS_002279,2023-11-19,1,2498,2498,Completed
ORD_000429,CUST_00018,PROD_0036,SESS_002493,2023-04-23,1,199.99,200,Cancelled
ORD_000954,CUST_00911,PROD_0005,SESS_001830,2023-08-09,5,999,4995,Refunded
ORD_000265,CUST_00611,PROD_0037,NULL,2023-10-12,3,499.99,1500,Processing
ORD_000433,CUST_00359,PROD_0035,SESS_004521,2023-08-24,2,399.99,800,Cancelled
ORD_001655,CUST_00905,PROD_0003,SESS_004104,2023-04-18,2,1299.99,2600,Completed
ORD_000179,CUST_999993,PROD_0001,SESS_003299,2023-09-14,2,1199,2398,Cancelled
ORD_000220,CUST_999992,PROD_0004,SESS_002229,2023-09-12,3,1799.99,5400,Cancelled
ORD_001436,CUST_00581,PROD_0037,NULL,2023-09-03,5,499.99,2500,Completed
ORD_003208,CUST_00606,PROD_0041,SESS_004125,2023-06-05,3,799,2397,Completed
ORD_001887,CUST_00962,PROD_0041,SESS_004410,2023-08-05,5,799,3995,Processing
ORD_003429,CUST_00262,PROD_0009,NULL,2023-09-10,1,3499,3499,Completed
ORD_001787,CUST_00241,PROD_0001,SESS_001471,2023-08-26,5,1199,5995,Refunded
ORD_001591,CUST_00601,PROD_0025,SESS_001497,2023-12-27,5,3299,16495,Processing
ORD_001450,CUST_00365,PROD_0039,SESS_001126,2023-09-20,1,229,229,Processing
ORD_002182,CUST_00600,PROD_0034,SESS_001739,2023-05-21,2,899.99,1800,Cancelled
ORD_000383,CUST_00006,PROD_0007,NULL,2023-08-26,1,2498,2498,Completed
ORD_001474,CUST_00726,PROD_0040,NULL,2023-04-20,2,199.99,400,Completed
ORD_002070,CUST_00373,PROD_0035,SESS_001351,2023-11-29,1,399.99,400,Completed
ORD_002008,CUST_00700,PROD_0001,SESS_000578,2023-07-22,2,1199,2398,Processing
ORD_002653,CUST_999997,PROD_0042,SESS_003785,2023-02-11,1,749.99,750,Refunded
ORD_001122,CUST_00030,PROD_0005,SESS_000750,2023-03-31,5,999,4995,Completed
ORD_000881,CUST_00418,PROD_0029,SESS_000578,2023-07-19,1,3996.95,3997,Processing
ORD_000722,CUST_00049,PROD_0029,SESS_003921,2023-11-24,2,3996.95,7994,Completed
ORD_000891,CUST_00504,PROD_0029,SESS_001350,2023-11-06,2,3996.95,7994,Completed
ORD_003452,CUST_00747,PROD_0030,NULL,2023-10-22,3,759,2277,Completed
ORD_002426,CUST_00272,PROD_0011,SESS_001232,2023-02-27,4,1499,5996,Refunded
