session_id,customer_id,campaign_id,visit_date,device_type,duration_sec,bounced
SESS_003996,CUST_00696,NULL,2023-01-13,Desktop,463,TRUE
SESS_003997,CUST_00035,NULL,2023-11-19,Desktop,111,TRUE
SESS_003998,NULL,NULL,2023-05-20,Mobile,740,TRUE
SESS_003999,NULL,CAMP_01,2023-01-12,Tablet,849,TRUE
SESS_004000,CUST_00542,CAMP_05,2023-10-02,Mobile,723,TRUE
SESS_004001,CUST_00565,CAMP_03,2023-05-25,Mobile,875,TRUE
SESS_004002,NULL,NULL,2023-01-21,Tablet,968,TRUE
SESS_004003,CUST_00115,NULL,2023-02-24,Mobile,727,TRUE
SESS_004004,CUST_00121,NULL,2023-06-18,Desktop,51,TRUE
SESS_004005,CUST_00859,CAMP_02,2023-09-12,Tablet,150,FALSE
SESS_004006,CUST_00496,CAMP_07,2023-04-07,Desktop,86,FALSE
SESS_004007,CUST_00125,CAMP_07,2023-08-30,Desktop,337,TRUE
SESS_004008,CUST_00261,CAMP_05,2023-07-14,Desktop,863,FALSE
SESS_004009,CUST_00925,CAMP_05,2023-12-16,Tablet,177,FALSE
SESS_004010,CUST_00792,NULL,2023-02-15,Mobile,914,FALSE
SESS_004011,CUST_00286,CAMP_10,2023-12-30,Mobile,1189,TRUE
SESS_004012,NULL,CAMP_05,2023-09-29,Desktop,0,FALSE
SESS_004013,CUST_00348,CAMP_09,2023-05-11,Mobile,485,FALSE
SESS_004014,CUST_00297,CAMP_09,2023-09-11,Desktop,42,FALSE
SESS_004015,CUST_00683,CAMP_08,2023-08-03,Tablet,1176,TRUE
SESS_004016,NULL,NULL,2023-03-17,Tablet,233,FALSE
SESS_004017,NULL,NULL,2023-10-03,Desktop,919,FALSE
SESS_004018,CUST_00711,CAMP_01,2023-12-21,Desktop,172,TRUE
SESS_004019,NULL,CAMP_03,2023-06-25,Desktop,436,TRUE
SESS_004020,CUST_00951,CAMP_09,2023-07-01,Mobile,921,FALSE
SESS_004021,CUST_00669,NULL,2023-04-19,Tablet,856,TRUE
SESS_004022,CUST_00489,CAMP_02,2023-05-20,Desktop,732,FALSE
SESS_004023,CUST_00057,NULL,2023-07-06,Tablet,42,TRUE
SESS_004024,NULL,NULL,2023-11-24,Desktop,1107,FALSE
SESS_004025,CUST_00646,NULL,2023-05-13,Tablet,1130,TRUE
SESS_004026,CUST_00671,NULL,2023-12-11,Mobile,436,TRUE
SESS_004027,CUST_00004,CAMP_06,2023-01-14,Desktop,704,FALSE
SESS_004028,CUST_00482,CAMP_08,2023-03-08,Desktop,297,FALSE
SESS_004029,CUST_00570,NULL,2023-10-12,Desktop,563,FALSE
SESS_004030,CUST_00437,CAMP_01,2023-05-01,Mobile,872,FALSE
SESS_004031,NULL,NULL,2023-12-15,Tablet,546,TRUE
SESS_004032,CUST_00824,CAMP_04,2023-12-21,Tablet,99,FALSE
SESS_004033,CUST_00443,NULL,2023-09-02,Mobile,961,TRUE
SESS_004034,CUST_00431,CAMP_10,2023-02-03,Desktop,233,FALSE
SESS_004035,CUST_00023,CAMP_08,2023-03-30,Tablet,365,TRUE
SESS_004036,NULL,NULL,2023-09-01,Desktop,131,FALSE
SESS_004037,NULL,CAMP_01,2023-09-26,Desktop,407,TRUE
SESS_004038,CUST_00594,NULL,2023-04-17,Mobile,618,FALSE
SESS_004039,CUST_00734,NULL,2023-05-23,Desktop,0,FALSE
SESS_004040,CUST_00592,CAMP_10,2023-11-10,Desktop,246,TRUE
SESS_004041,CUST_00270,NULL,2023-02-04,Desktop,1115,TRUE
SESS_004042,CUST_00270,NULL,2023-07-02,Desktop,719,FALSE
SESS_004043,NULL,NULL,2023-04-29,Desktop,126,FALSE
SESS_004044,CUST_00697,NULL,2023-10-24,Tablet,320,TRUE
SESS_004045,CUST_00572,CAMP_08,2023-07-02,Tablet,592,TRUE
SESS_004046,CUST_00486,CAMP_04,2023-06-06,Tablet,1131,FALSE
SESS_004047,NULL,CAMP_03,2023-08-18,Mobile,284,FALSE
SESS_004048,CUST_00834,NULL,2023-03-23,Tablet,100,FALSE
SESS_004049,NULL,NULL,2023-11-07,Mobile,574,TRUE
SESS_004050,CUST_00720,CAMP_08,2023-03-15,Mobile,1148,FALSE
SESS_004051,CUST_00247,CAMP_09,2023-10-19,Tablet,167,FALSE
SESS_004052,CUST_00519,NULL,2023-05-12,Mobile,1107,TRUE
SESS_004053,NULL,NULL,2023-12-27,Mobile,777,FALSE
SESS_004054,CUST_00855,CAMP_02,2023-06-12,Mobile,456,FALSE
SESS_004055,NULL,NULL,2023-02-09,Tablet,21,TRUE
SESS_004056,NULL,CAMP_05,2023-05-08,Tablet,513,FALSE
SESS_004057,CUST_00449,CAMP_02,2023-05-30,Desktop,815,TRUE
SESS_004058,NULL,NULL,2023-04-18,Desktop,167,TRUE
SESS_004059,CUST_00379,NULL,2023-04-26,Desktop,453,FALSE
SESS_004060,CUST_00068,CAMP_08,2023-05-21,Desktop,395,TRUE
SESS_004061,CUST_00029,CAMP_04,2023-01-04,Mobile,217,FALSE
SESS_004062,NULL,NULL,2023-11-01,Mobile,95,TRUE
SESS_004063,NULL,CAMP_05,2023-10-17,Mobile,852,TRUE
SESS_004064,CUST_00162,CAMP_03,2023-12-13,Tablet,36,FALSE
SESS_004065,CUST_00343,NULL,2023-12-21,Desktop,878,FALSE
SESS_004066,CUST_00088,CAMP_05,2023-05-08,Tablet,1116,FALSE
SESS_004067,NULL,CAMP_01,2023-01-17,Tablet,699,FALSE
SESS_004068,NULL,NULL,2023-02-27,Desktop,676,FALSE
SESS_004069,CUST_00851,CAMP_08,2023-07-27,Desktop,395,TRUE
SESS_004070,CUST_00775,NULL,2023-09-06,Desktop,900,TRUE
SESS_004071,CUST_00863,CAMP_07,2023-03-18,Tablet,972,FALSE
SESS_004072,NULL,NULL,2023-05-14,Desktop,797,FALSE
SESS_004073,CUST_00425,CAMP_08,2023-06-22,Tablet,221,FALSE
SESS_004074,NULL,NULL,2023-10-15,Desktop,203,TRUE
SESS_004075,NULL,NULL,2023-09-13,Tablet,681,TRUE
SESS_004076,NULL,NULL,2023-10-08,Mobile,672,FALSE
SESS_004077,NULL,CAMP_05,2023-03-12,Desktop,538,FALSE
SESS_004078,CUST_00020,CAMP_01,2023-12-25,Tablet,94,FALSE
SESS_004079,CUST_00525,CAMP_03,2023-07-30,Desktop,521,FALSE
SESS_004080,NULL,NULL,2023-02-02,Mobile,1158,FALSE
SESS_004081,CUST_00950,NULL,2023-07-15,Tablet,1108,TRUE
SESS_004082,CUST_00080,CAMP_04,2023-08-07,Tablet,1186,FALSE
SESS_004083,CUST_00667,CAMP_07,2023-07-30,Tablet,219,TRUE
SESS_004084,CUST_00803,NULL,2023-01-20,Desktop,1017,FALSE
SESS_004085,CUST_00985,NULL,2023-10-02,Desktop,16,TRUE
SESS_004086,NULL,CAMP_06,2023-07-05,Mobile,899,FALSE
SESS_004087,CUST_00047,NULL,2023-09-07,Mobile,194,FALSE
SESS_004088,CUST_00239,NULL,2023-03-02,Tablet,1084,FALSE
SESS_004089,CUST_00155,NULL,2023-03-23,Mobile,366,TRUE
SESS_004090,NULL,NULL,2023-08-26,Tablet,116,TRUE
SESS_004091,NULL,CAMP_06,2023-10-31,Desktop,553,FALSE
SESS_004092,CUST_00401,CAMP_09,2023-10-04,Desktop,190,TRUE
SESS_004093,CUST_00817,NULL,2023-09-30,Mobile,0,TRUE
SESS_004094,CUST_00153,NULL,2023-12-03,Desktop,148,FALSE
SESS_004095,CUST_00753,CAMP_04,2023-08-23,Desktop,468,TRUE
SESS_004096,CUST_00905,CAMP_06,2023-03-05,Mobile,902,FALSE
SESS_004097,CUST_00156,CAMP_07,2023-06-27,Desktop,817,FALSE
SESS_004098,CUST_00056,NULL,2023-07-04,Mobile,774,FALSE
SESS_004099,CUST_00634,NULL,2023-06-17,Tablet,741,TRUE
SESS_004100,CUST_00275,NULL,2023-08-13,Desktop,953,FALSE
SESS_004101,CUST_00510,CAMP_09,2023-04-13,Tablet,593,TRUE
SESS_004102,CUST_00448,NULL,2023-10-04,Tablet,1060,FALSE
SESS_004103,CUST_00774,CAMP_10,2023-04-29,Desktop,16,FALSE
SESS_004104,CUST_00857,CAMP_07,2023-01-01,Tablet,1097,FALSE
SESS_004105,CUST_00040,NULL,2023-10-17,Tablet,506,TRUE
SESS_004106,NULL,NULL,2023-11-09,Desktop,649,TRUE
SESS_004107,NULL,NULL,2023-09-08,Tablet,1089,FALSE
SESS_004108,CUST_00378,NULL,2023-04-07,Desktop,102,TRUE
SESS_004109,CUST_00122,CAMP_09,2023-06-17,Mobile,677,TRUE
SESS_004110,CUST_00001,CAMP_03,2023-09-06,Tablet,54,TRUE
SESS_004111,CUST_00003,NULL,2023-06-26,Tablet,463,FALSE
SESS_004112,CUST_00370,NULL,2023-07-09,Desktop,244,FALSE
SESS_004113,NULL,CAMP_09,2023-09-19,Mobile,202,TRUE
SESS_004114,NULL,CAMP_10,2023-12-21,Desktop,1091,TRUE
SESS_004115,CUST_00095,CAMP_02,2023-03-07,Desktop,11,TRUE
SESS_004116,CUST_00753,CAMP_02,2023-06-19,Mobile,1193,FALSE
SESS_004117,CUST_00158,NULL,2023-12-25,Desktop,302,TRUE
SESS_004118,CUST_00598,NULL,2023-04-26,Desktop,958,TRUE
SESS_004119,CUST_00691,NULL,2023-04-15,Desktop,104,FALSE
SESS_004120,NULL,CAMP_08,2023-02-11,Mobile,622,FALSE
SESS_004121,CUST_00625,CAMP_10,2023-02-14,Mobile,645,TRUE
SESS_004122,NULL,NULL,2023-10-24,Tablet,393,FALSE
SESS_004123,CUST_00710,NULL,2023-12-03,Tablet,650,TRUE
SESS_004124,CUST_00431,CAMP_02,2023-07-08,Desktop,1117,TRUE
SESS_004125,CUST_00239,CAMP_02,2023-10-01,Mobile,1132,FALSE
SESS_004126,NULL,CAMP_01,2023-03-07,Mobile,21,FALSE
SESS_004127,NULL,NULL,2023-09-23,Desktop,495,TRUE
SESS_004128,CUST_00333,NULL,2024-01-01,Tablet,319,TRUE
SESS_004129,CUST_00252,CAMP_09,2023-08-11,Mobile,883,FALSE
SESS_004130,CUST_00399,NULL,2023-03-24,Mobile,649,FALSE
SESS_004131,CUST_00208,NULL,2023-01-15,Tablet,425,TRUE
SESS_004132,NULL,CAMP_09,2023-03-17,Mobile,0,FALSE
SESS_004133,NULL,CAMP_10,2023-10-05,Mobile,608,FALSE
SESS_004134,CUST_00102,CAMP_07,2023-03-12,Desktop,11,FALSE
SESS_004135,CUST_00424,CAMP_07,2023-08-24,Desktop,361,FALSE
SESS_004136,CUST_00588,NULL,2023-01-08,Mobile,822,TRUE
SESS_004137,NULL,CAMP_08,2023-10-29,Desktop,643,FALSE
SESS_004138,CUST_00273,NULL,2023-09-15,Desktop,869,FALSE
SESS_004139,CUST_00161,CAMP_02,2023-12-07,Desktop,939,FALSE
SESS_004140,NULL,CAMP_09,2023-04-19,Tablet,1149,TRUE
SESS_004141,CUST_00265,NULL,2023-09-29,Mobile,1133,TRUE
SESS_004142,CUST_00547,NULL,2023-05-11,Mobile,656,FALSE
SESS_004143,CUST_00650,NULL,2023-01-31,Mobile,209,TRUE
SESS_004144,CUST_00433,CAMP_07,2023-06-02,Desktop,660,TRUE
SESS_004145,CUST_00701,NULL,2023-11-24,Desktop,1092,FALSE
SESS_004146,NULL,CAMP_06,2023-12-28,Mobile,903,TRUE
SESS_004147,CUST_00024,NULL,2023-02-11,Tablet,660,TRUE
SESS_004148,NULL,CAMP_04,2024-01-01,Desktop,586,TRUE
SESS_004149,CUST_00685,NULL,2023-03-12,Tablet,989,FALSE
SESS_004150,NULL,NULL,2023-02-26,Mobile,1120,TRUE
SESS_004151,CUST_00885,CAMP_07,2023-08-11,Mobile,70,FALSE
SESS_004152,CUST_00733,CAMP_05,2023-01-07,Desktop,685,FALSE
SESS_004153,NULL,CAMP_08,2023-09-19,Tablet,653,FALSE
SESS_004154,CUST_00352,CAMP_05,2023-03-18,Tablet,689,FALSE
SESS_004155,NULL,NULL,2023-11-07,Desktop,953,FALSE
SESS_004156,CUST_00278,NULL,2023-12-08,Desktop,207,TRUE
SESS_004157,NULL,NULL,2023-04-30,Desktop,838,FALSE
SESS_004158,CUST_00823,NULL,2023-10-02,Tablet,1079,FALSE
SESS_004159,CUST_00434,CAMP_07,2023-04-06,Desktop,849,TRUE
SESS_004160,NULL,NULL,2023-09-12,Tablet,1140,FALSE
SESS_004161,CUST_00949,NULL,2023-06-06,Desktop,334,FALSE
SESS_004162,CUST_00664,NULL,2023-01-27,Tablet,163,TRUE
SESS_004163,CUST_00652,CAMP_10,2023-08-11,Desktop,0,TRUE
SESS_004164,NULL,CAMP_07,2023-07-20,Tablet,666,FALSE
SESS_004165,NULL,NULL,2023-08-31,Desktop,555,FALSE
SESS_004166,CUST_00745,NULL,2023-11-30,Tablet,0,FALSE
SESS_004167,CUST_00842,CAMP_06,2023-12-07,Tablet,1131,FALSE
SESS_004168,CUST_00845,NULL,2023-09-13,Mobile,328,TRUE
SESS_004169,CUST_00923,NULL,2023-02-24,Desktop,921,FALSE
SESS_004170,CUST_00930,NULL,2023-03-02,Mobile,195,TRUE
SESS_004171,CUST_00367,NULL,2023-01-12,Mobile,557,FALSE
SESS_004172,CUST_00264,NULL,2023-10-22,Tablet,632,FALSE
SESS_004173,CUST_00690,CAMP_06,2023-02-01,Tablet,399,FALSE
SESS_004174,CUST_00082,NULL,2023-07-30,Desktop,326,TRUE
SESS_004175,NULL,CAMP_09,2023-10-03,Tablet,1025,TRUE
SESS_004176,CUST_00325,CAMP_03,2023-01-31,Tablet,147,FALSE
SESS_004177,CUST_00988,CAMP_03,2023-04-27,Desktop,207,FALSE
SESS_004178,NULL,CAMP_04,2023-11-18,Mobile,1018,FALSE
SESS_004179,CUST_00233,NULL,2023-03-16,Desktop,638,FALSE
SESS_004180,CUST_00938,NULL,2023-11-26,Tablet,583,FALSE
SESS_004181,CUST_00133,NULL,2023-11-22,Mobile,566,FALSE
SESS_004182,CUST_00217,CAMP_05,2023-02-22,Desktop,25,FALSE
SESS_004183,CUST_00023,NULL,2023-10-21,Mobile,1149,TRUE
SESS_004184,CUST_00593,CAMP_02,2023-07-14,Tablet,536,FALSE
SESS_004185,CUST_00519,NULL,2023-11-06,Mobile,108,FALSE
SESS_004186,NULL,CAMP_01,2023-06-25,Tablet,749,TRUE
SESS_004187,CUST_00869,CAMP_05,2023-04-28,Tablet,723,TRUE
SESS_004188,CUST_00790,NULL,2023-04-15,Tablet,568,FALSE
SESS_004189,NULL,CAMP_07,2023-11-30,Mobile,150,TRUE
SESS_004190,CUST_00300,NULL,2023-08-19,Desktop,556,FALSE
SESS_004191,CUST_00708,CAMP_02,2023-03-21,Desktop,339,TRUE
SESS_004192,NULL,NULL,2023-03-19,Desktop,1051,FALSE
SESS_004193,CUST_00518,CAMP_08,2023-11-22,Mobile,111,TRUE
SESS_004194,CUST_00637,NULL,2023-11-27,Tablet,45,FALSE
SESS_004195,CUST_00190,NULL,2023-04-02,Tablet,419,FALSE
SESS_004196,NULL,CAMP_10,2023-09-26,Desktop,0,TRUE
SESS_004197,CUST_00811,CAMP_04,2023-08-14,Desktop,1064,FALSE
SESS_004198,CUST_00668,NULL,2023-10-29,Desktop,895,TRUE
SESS_004199,CUST_00831,CAMP_06,2023-05-22,Tablet,225,TRUE
SESS_004200,CUST_00520,CAMP_08,2023-10-19,Mobile,1084,FALSE
SESS_004201,CUST_00104,NULL,2023-06-30,Desktop,651,FALSE
SESS_004202,CUST_00291,NULL,2023-10-06,Tablet,1016,TRUE
SESS_004203,CUST_00198,CAMP_02,2023-11-28,Mobile,1180,FALSE
SESS_004204,NULL,NULL,2023-09-11,Tablet,789,FALSE
SESS_004205,CUST_00880,NULL,2023-07-04,Tablet,108,TRUE
SESS_004206,CUST_00176,NULL,2023-08-06,Tablet,1158,TRUE
SESS_004207,CUST_00774,CAMP_08,2023-01-29,Desktop,723,TRUE
SESS_004208,NULL,CAMP_01,2023-11-29,Mobile,400,TRUE
SESS_004209,CUST_00909,NULL,2023-07-16,Desktop,431,FALSE
SESS_004210,CUST_00848,CAMP_08,2023-05-27,Tablet,793,TRUE
SESS_004211,CUST_00488,NULL,2023-02-15,Desktop,717,FALSE
SESS_004212,CUST_00138,CAMP_01,2023-08-16,Tablet,918,TRUE
SESS_004213,CUST_00307,NULL,2023-11-08,Tablet,240,FALSE
SESS_004214,NULL,CAMP_10,2023-11-30,Mobile,365,TRUE
SESS_004215,NULL,CAMP_03,2023-09-10,Mobile,157,FALSE
SESS_004216,CUST_00424,CAMP_01,2023-11-28,Mobile,125,TRUE
SESS_004217,NULL,NULL,2023-03-02,Desktop,397,FALSE
SESS_004218,NULL,NULL,2023-07-01,Desktop,220,TRUE
SESS_004219,CUST_00975,CAMP_10,2023-07-28,Mobile,945,TRUE
SESS_004220,CUST_00056,CAMP_04,2023-05-20,Desktop,770,FALSE
SESS_004221,CUST_00381,NULL,2023-07-13,Tablet,627,FALSE
SESS_004222,CUST_00858,CAMP_06,2023-08-23,Mobile,290,TRUE
SESS_004223,NULL,NULL,2023-01-02,Mobile,0,FALSE
SESS_004224,NULL,NULL,2023-11-10,Tablet,877,TRUE
SESS_004225,CUST_00652,NULL,2023-08-03,Desktop,773,FALSE
SESS_004226,NULL,CAMP_01,2023-06-14,Mobile,611,FALSE
SESS_004227,CUST_00072,CAMP_07,2023-03-18,Desktop,419,FALSE
SESS_004228,CUST_00361,CAMP_08,2023-02-27,Desktop,889,TRUE
SESS_004229,NULL,CAMP_08,2023-01-30,Tablet,1185,FALSE
SESS_004230,CUST_00588,CAMP_08,2023-08-15,Desktop,887,TRUE
SESS_004231,CUST_00423,NULL,2023-10-18,Desktop,798,TRUE
SESS_004232,CUST_00848,NULL,2023-03-18,Mobile,1052,FALSE
SESS_004233,CUST_00319,CAMP_08,2023-10-16,Desktop,1046,FALSE
SESS_004234,CUST_00637,NULL,2023-09-29,Tablet,807,FALSE
SESS_004235,CUST_00260,CAMP_03,2023-12-23,Mobile,30,TRUE
SESS_004236,CUST_00067,CAMP_05,2023-09-07,Tablet,1048,FALSE
SESS_004237,CUST_00822,CAMP_07,2023-08-20,Mobile,184,FALSE
SESS_004238,CUST_00535,CAMP_05,2023-01-10,Desktop,331,TRUE
SESS_004239,CUST_00416,NULL,2023-11-08,Tablet,248,FALSE
SESS_004240,CUST_00058,CAMP_03,2023-12-06,Mobile,221,FALSE
SESS_004241,NULL,CAMP_02,2023-04-25,Desktop,133,TRUE
SESS_004242,CUST_00391,CAMP_01,2023-01-14,Tablet,906,FALSE
SESS_004243,CUST_00613,NULL,2023-06-27,Tablet,1123,FALSE
SESS_004244,CUST_00930,NULL,2023-10-14,Desktop,195,TRUE
SESS_004245,CUST_00703,NULL,2023-10-01,Desktop,116,FALSE
SESS_004246,CUST_00052,CAMP_09,2023-02-07,Tablet,636,FALSE
SESS_004247,CUST_00740,NULL,2023-02-22,Mobile,960,TRUE
SESS_004248,NULL,NULL,2023-08-29,Desktop,1145,TRUE
SESS_004249,CUST_00353,CAMP_05,2023-12-14,Desktop,527,FALSE
SESS_004250,CUST_00999,CAMP_08,2023-04-01,Tablet,18,TRUE
SESS_004251,CUST_00765,CAMP_07,2023-02-17,Mobile,716,FALSE
SESS_004252,CUST_00703,NULL,2023-06-05,Tablet,963,TRUE
SESS_004253,CUST_00604,CAMP_06,2023-09-17,Mobile,375,TRUE
SESS_004254,NULL,NULL,2023-07-26,Mobile,439,FALSE
SESS_004255,CUST_00454,CAMP_08,2023-12-24,Mobile,117,FALSE
SESS_004256,NULL,CAMP_04,2023-11-12,Tablet,743,FALSE
SESS_004257,NULL,CAMP_03,2023-02-16,Mobile,1075,TRUE
SESS_004258,CUST_00348,NULL,2023-11-05,Tablet,209,TRUE
SESS_004259,NULL,CAMP_06,2023-07-08,Mobile,326,TRUE
SESS_004260,NULL,CAMP_10,2023-09-11,Mobile,245,TRUE
SESS_004261,NULL,CAMP_04,2023-03-17,Tablet,485,FALSE
SESS_004262,NULL,NULL,2023-09-05,Desktop,890,TRUE
SESS_004263,NULL,NULL,2023-04-25,Tablet,119,FALSE
SESS_004264,NULL,CAMP_06,2023-09-25,Desktop,629,TRUE
SESS_004265,NULL,CAMP_09,2023-03-23,Desktop,781,TRUE
SESS_004266,CUST_00185,CAMP_08,2023-01-12,Mobile,327,TRUE
SESS_004267,CUST_00742,NULL,2023-01-10,Desktop,128,FALSE
SESS_004268,NULL,NULL,2023-04-14,Tablet,174,TRUE
SESS_004269,CUST_00066,NULL,2023-04-12,Mobile,925,FALSE
SESS_004270,CUST_00786,NULL,2023-05-27,Mobile,981,FALSE
SESS_004271,CUST_00714,CAMP_04,2023-09-07,Desktop,489,TRUE
SESS_004272,CUST_00009,CAMP_06,2023-05-08,Desktop,382,FALSE
SESS_004273,CUST_00818,NULL,2023-03-18,Tablet,461,FALSE
SESS_004274,CUST_00339,NULL,2023-07-06,Mobile,1001,TRUE
SESS_004275,CUST_00163,CAMP_07,2023-03-21,Mobile,353,FALSE
SESS_004276,NULL,NULL,2023-07-28,Tablet,555,TRUE
SESS_004277,CUST_00396,NULL,2023-09-23,Desktop,921,FALSE
SESS_004278,NULL,CAMP_10,2023-10-31,Tablet,419,TRUE
SESS_004279,NULL,NULL,2023-09-28,Mobile,1067,TRUE
SESS_004280,CUST_00998,CAMP_07,2023-01-08,Tablet,384,FALSE
SESS_004281,CUST_00109,CAMP_04,2023-08-04,Tablet,395,TRUE
SESS_004282,CUST_00977,CAMP_07,2023-04-01,Tablet,75,TRUE
SESS_004283,NULL,NULL,2023-03-28,Desktop,1087,TRUE
SESS_004284,CUST_00966,CAMP_09,2023-09-23,Mobile,68,TRUE
SESS_004285,CUST_00290,CAMP_03,2023-04-15,Tablet,824,FALSE
SESS_004286,CUST_00520,CAMP_09,2023-12-06,Desktop,591,FALSE
SESS_004287,CUST_00500,NULL,2023-02-27,Mobile,360,FALSE
SESS_004288,CUST_00508,CAMP_04,2023-10-14,Mobile,153,TRUE
SESS_004289,NULL,NULL,2023-09-20,Tablet,497,FALSE
SESS_004290,CUST_00500,NULL,2023-07-12,Desktop,540,TRUE
SESS_004291,CUST_00034,NULL,2023-09-27,Tablet,972,TRUE
SESS_004292,CUST_00710,CAMP_02,2023-03-04,Mobile,796,TRUE
SESS_004293,CUST_00223,NULL,2023-12-18,Mobile,223,TRUE
SESS_004294,CUST_00770,NULL,2023-04-01,Tablet,505,TRUE
SESS_004295,CUST_00565,NULL,2023-02-10,Desktop,655,FALSE
SESS_004296,NULL,CAMP_02,2023-07-15,Tablet,271,FALSE
SESS_004297,NULL,CAMP_02,2023-01-05,Desktop,709,TRUE
SESS_004298,CUST_00846,NULL,2023-11-05,Tablet,375,FALSE
SESS_004299,CUST_00174,NULL,2023-10-06,Tablet,41,TRUE
SESS_004300,NULL,CAMP_09,2023-02-16,Desktop,493,TRUE
SESS_004301,CUST_00397,NULL,2023-12-27,Mobile,830,FALSE
SESS_004302,CUST_00161,NULL,2023-05-25,Tablet,104,TRUE
SESS_004303,NULL,CAMP_04,2023-12-20,Tablet,723,TRUE
SESS_004304,NULL,CAMP_03,2023-08-04,Mobile,0,TRUE
SESS_004305,NULL,CAMP_08,2023-05-06,Desktop,748,TRUE
SESS_004306,NULL,NULL,2023-03-06,Desktop,815,TRUE
SESS_004307,CUST_00847,CAMP_05,2023-01-01,Mobile,638,TRUE
SESS_004308,CUST_00697,NULL,2023-06-22,Mobile,489,FALSE
SESS_004309,NULL,CAMP_06,2023-09-04,Tablet,415,TRUE
SESS_004310,CUST_00020,CAMP_01,2023-10-10,Tablet,213,FALSE
SESS_004311,CUST_00095,CAMP_07,2023-09-23,Mobile,253,TRUE
SESS_004312,NULL,NULL,2023-11-21,Tablet,743,FALSE
SESS_004313,CUST_00398,CAMP_05,2023-11-26,Mobile,125,FALSE
SESS_004314,CUST_00022,NULL,2023-03-28,Desktop,199,TRUE
SESS_004315,CUST_00954,CAMP_07,2023-01-09,Desktop,234,TRUE
SESS_004316,CUST_00352,NULL,2023-10-24,Mobile,803,FALSE
SESS_004317,CUST_00022,NULL,2023-02-18,Mobile,331,TRUE
SESS_004318,CUST_00291,CAMP_10,2023-12-12,Mobile,713,FALSE
SESS_004319,CUST_00777,CAMP_03,2023-01-06,Mobile,12,TRUE
SESS_004320,CUST_00083,CAMP_04,2023-07-16,Tablet,700,TRUE
SESS_004321,NULL,NULL,2023-03-15,Tablet,965,FALSE
SESS_004322,CUST_00346,NULL,2023-06-01,Tablet,0,TRUE
SESS_004323,CUST_00051,NULL,2023-11-13,Desktop,878,FALSE
SESS_004324,NULL,NULL,2023-05-11,Mobile,924,FALSE
SESS_004325,CUST_00096,NULL,2023-11-09,Desktop,1163,TRUE
SESS_004326,NULL,CAMP_05,2023-12-30,Mobile,613,FALSE
SESS_004327,CUST_00451,NULL,2023-09-09,Desktop,706,FALSE
SESS_004328,CUST_00344,NULL,2023-04-14,Tablet,169,FALSE
SESS_004329,CUST_00192,CAMP_10,2023-06-27,Tablet,146,TRUE
SESS_004330,NULL,NULL,2023-08-18,Desktop,79,TRUE
SESS_004331,NULL,NULL,2023-04-07,Desktop,423,FALSE
SESS_004332,CUST_00646,CAMP_01,2023-10-06,Mobile,871,FALSE
SESS_004333,CUST_00140,CAMP_07,2023-05-26,Mobile,573,FALSE
SESS_004334,CUST_00475,CAMP_06,2023-07-15,Mobile,682,TRUE
SESS_004335,NULL,CAMP_05,2023-05-07,Desktop,1193,TRUE
SESS_004336,CUST_00593,CAMP_09,2023-08-10,Desktop,21,TRUE
SESS_004337,CUST_00110,NULL,2023-09-28,Tablet,318,TRUE
SESS_004338,NULL,CAMP_09,2023-07-29,Tablet,1160,TRUE
SESS_004339,CUST_00577,CAMP_09,2023-01-19,Tablet,385,TRUE
SESS_004340,CUST_00903,NULL,2023-06-23,Mobile,35,TRUE
SESS_004341,CUST_00555,NULL,2023-01-28,Mobile,1156,TRUE
SESS_004342,CUST_00653,NULL,2023-07-25,Desktop,296,TRUE
SESS_004343,CUST_00126,CAMP_06,2023-01-07,Mobile,0,TRUE
SESS_004344,CUST_00301,CAMP_05,2023-06-28,Tablet,573,TRUE
SESS_004345,CUST_00254,CAMP_07,2023-08-30,Mobile,1136,FALSE
SESS_004346,CUST_00326,CAMP_06,2023-07-31,Mobile,874,FALSE
SESS_004347,CUST_00577,NULL,2023-07-29,Mobile,341,TRUE
SESS_004348,CUST_00501,CAMP_04,2023-12-13,Tablet,166,TRUE
SESS_004349,CUST_00784,NULL,2023-02-25,Tablet,133,TRUE
SESS_004350,CUST_00407,CAMP_04,2023-03-18,Desktop,1043,TRUE
SESS_004351,NULL,CAMP_07,2023-01-18,Tablet,182,TRUE
SESS_004352,NULL,NULL,2023-05-02,Mobile,497,FALSE
SESS_004353,CUST_00547,NULL,2023-04-22,Desktop,1081,TRUE
SESS_004354,NULL,CAMP_08,2023-03-03,Mobile,1155,TRUE
SESS_004355,CUST_00294,NULL,2023-03-29,Desktop,916,FALSE
SESS_004356,CUST_00769,NULL,2023-06-26,Tablet,252,TRUE
SESS_004357,CUST_00428,CAMP_08,2023-04-10,Desktop,205,TRUE
SESS_004358,CUST_00415,NULL,2023-08-31,Tablet,400,FALSE
SESS_004359,CUST_00619,NULL,2023-10-08,Mobile,97,TRUE
SESS_004360,CUST_00754,CAMP_02,2023-07-27,Tablet,389,TRUE
SESS_004361,CUST_00912,CAMP_05,2023-02-05,Desktop,82,TRUE
SESS_004362,NULL,NULL,2023-04-05,Desktop,1084,FALSE
SESS_004363,NULL,CAMP_01,2023-10-07,Mobile,450,FALSE
SESS_004364,NULL,CAMP_02,2023-09-22,Desktop,394,FALSE
